Unnamed: 0,Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Home Team Initials,Away Team Initials,Score,GoalDifference,HomeWin
725,2010,17 Jun 2010 - 13:30 ,Group B,Soccer City Stadium,Johannesburg ,Argentina,4.0,1.0,Korea Republic, ,82174.0,2.0,1.0,ARG,KOR,4.0 - 1.0,3.0,True
726,2010,17 Jun 2010 - 16:00 ,Group B,Free State Stadium,Mangaung/Bloemfontein ,Greece,2.0,1.0,Nigeria, ,31593.0,1.0,1.0,GRE,NGA,2.0 - 1.0,1.0,True
727,2010,17 Jun 2010 - 20:30 ,Group A,Peter Mokaba Stadium,Polokwane ,France,0.0,2.0,Mexico, ,35370.0,0.0,0.0,FRA,MEX,0.0 - 2.0,2.0,False
728,2010,18 Jun 2010 - 13:30 ,Group D,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Germany,0.0,1.0,Serbia, ,38294.0,0.0,1.0,GER,SRB,0.0 - 1.0,1.0,False
729,2010,18 Jun 2010 - 16:00 ,Group C,Ellis Park Stadium,Johannesburg ,Slovenia,2.0,2.0,USA, ,45573.0,2.0,0.0,SVN,USA,2.0 - 2.0,0.0,False
730,2010,18 Jun 2010 - 20:30 ,Group C,Cape Town Stadium,Cape Town ,England,0.0,0.0,Algeria, ,64100.0,0.0,0.0,ENG,ALG,0.0 - 0.0,0.0,False
731,2010,19 Jun 2010 - 13:30 ,Group E,Durban Stadium,Durban ,Netherlands,1.0,0.0,Japan, ,62010.0,0.0,0.0,NED,JPN,1.0 - 0.0,1.0,True
732,2010,19 Jun 2010 - 16:00 ,Group D,Royal Bafokeng Sports Palace,Phokeng ,Ghana,1.0,1.0,Australia, ,34812.0,1.0,1.0,GHA,AUS,1.0 - 1.0,0.0,False
733,2010,19 Jun 2010 - 20:30 ,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,Cameroon,1.0,2.0,Denmark, ,38074.0,1.0,1.0,CMR,DEN,1.0 - 2.0,1.0,False
734,2010,20 Jun 2010 - 13:30 ,Group F,Free State Stadium,Mangaung/Bloemfontein ,Slovakia,0.0,2.0,Paraguay, ,26643.0,0.0,1.0,SVK,PAR,0.0 - 2.0,2.0,False
735,2010,20 Jun 2010 - 16:00 ,Group F,Mbombela Stadium,Nelspruit ,Italy,1.0,1.0,New Zealand, ,38229.0,1.0,1.0,ITA,NZL,1.0 - 1.0,0.0,False
736,2010,20 Jun 2010 - 20:30 ,Group G,Soccer City Stadium,Johannesburg ,Brazil,3.0,1.0,C�te d'Ivoire, ,84455.0,1.0,0.0,BRA,CIV,3.0 - 1.0,2.0,True
737,2010,21 Jun 2010 - 13:30 ,Group G,Cape Town Stadium,Cape Town ,Portugal,7.0,0.0,Korea DPR, ,63644.0,1.0,0.0,POR,PRK,7.0 - 0.0,7.0,True
738,2010,21 Jun 2010 - 16:00 ,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Chile,1.0,0.0,Switzerland, ,34872.0,0.0,0.0,CHI,SUI,1.0 - 0.0,1.0,True
739,2010,21 Jun 2010 - 20:30 ,Group H,Ellis Park Stadium,Johannesburg ,Spain,2.0,0.0,Honduras, ,54386.0,1.0,0.0,ESP,HON,2.0 - 0.0,2.0,True
740,2010,22 Jun 2010 - 16:00 ,Group A,Royal Bafokeng Sports Palace,Phokeng ,Mexico,0.0,1.0,Uruguay, ,33425.0,0.0,1.0,MEX,URU,0.0 - 1.0,1.0,False
741,2010,22 Jun 2010 - 16:00 ,Group A,Free State Stadium,Mangaung/Bloemfontein ,France,1.0,2.0,South Africa, ,39415.0,0.0,2.0,FRA,RSA,1.0 - 2.0,1.0,False
742,2010,22 Jun 2010 - 20:30 ,Group B,Durban Stadium,Durban ,Nigeria,2.0,2.0,Korea Republic, ,61874.0,1.0,1.0,NGA,KOR,2.0 - 2.0,0.0,False
743,2010,22 Jun 2010 - 20:30 ,Group B,Peter Mokaba Stadium,Polokwane ,Greece,0.0,2.0,Argentina, ,38891.0,0.0,0.0,GRE,ARG,0.0 - 2.0,2.0,False
744,2010,23 Jun 2010 - 16:00 ,Group C,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Slovenia,0.0,1.0,England, ,36893.0,0.0,1.0,SVN,ENG,0.0 - 1.0,1.0,False
745,2010,23 Jun 2010 - 16:00 ,Group C,Loftus Versfeld Stadium,Tshwane/Pretoria ,USA,1.0,0.0,Algeria, ,35827.0,0.0,0.0,USA,ALG,1.0 - 0.0,1.0,True
746,2010,23 Jun 2010 - 20:30 ,Group D,Soccer City Stadium,Johannesburg ,Ghana,0.0,1.0,Germany, ,83391.0,0.0,0.0,GHA,GER,0.0 - 1.0,1.0,False
747,2010,23 Jun 2010 - 20:30 ,Group D,Mbombela Stadium,Nelspruit ,Australia,2.0,1.0,Serbia, ,37836.0,0.0,0.0,AUS,SRB,2.0 - 1.0,1.0,True
748,2010,24 Jun 2010 - 16:00 ,Group F,Ellis Park Stadium,Johannesburg ,Slovakia,3.0,2.0,Italy, ,53412.0,1.0,0.0,SVK,ITA,3.0 - 2.0,1.0,True
749,2010,24 Jun 2010 - 16:00 ,Group F,Peter Mokaba Stadium,Polokwane ,Paraguay,0.0,0.0,New Zealand, ,34850.0,0.0,0.0,PAR,NZL,0.0 - 0.0,0.0,False
750,2010,24 Jun 2010 - 20:30 ,Group E,Royal Bafokeng Sports Palace,Phokeng ,Denmark,1.0,3.0,Japan, ,27967.0,0.0,2.0,DEN,JPN,1.0 - 3.0,2.0,False
751,2010,24 Jun 2010 - 20:30 ,Group E,Cape Town Stadium,Cape Town ,Cameroon,1.0,2.0,Netherlands, ,63093.0,0.0,1.0,CMR,NED,1.0 - 2.0,1.0,False
752,2010,25 Jun 2010 - 16:00 ,Group G,Durban Stadium,Durban ,Portugal,0.0,0.0,Brazil, ,62712.0,0.0,0.0,POR,BRA,0.0 - 0.0,0.0,False
753,2010,25 Jun 2010 - 16:00 ,Group G,Mbombela Stadium,Nelspruit ,Korea DPR,0.0,3.0,C�te d'Ivoire, ,34763.0,0.0,2.0,PRK,CIV,0.0 - 3.0,3.0,False
754,2010,25 Jun 2010 - 20:30 ,Group H,Loftus Versfeld Stadium,Tshwane/Pretoria ,Chile,1.0,2.0,Spain, ,41958.0,0.0,2.0,CHI,ESP,1.0 - 2.0,1.0,False
755,2010,25 Jun 2010 - 20:30 ,Group H,Free State Stadium,Mangaung/Bloemfontein ,Switzerland,0.0,0.0,Honduras, ,28042.0,0.0,0.0,SUI,HON,0.0 - 0.0,0.0,False
756,2010,26 Jun 2010 - 16:00 ,Round of 16,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2.0,1.0,Korea Republic, ,30597.0,1.0,0.0,URU,KOR,2.0 - 1.0,1.0,True
757,2010,26 Jun 2010 - 20:30 ,Round of 16,Royal Bafokeng Sports Palace,Phokeng ,USA,1.0,2.0,Ghana,Ghana win after extra time ,34976.0,0.0,0.0,USA,GHA,1.0 - 2.0,1.0,False
758,2010,27 Jun 2010 - 16:00 ,Round of 16,Free State Stadium,Mangaung/Bloemfontein ,Germany,4.0,1.0,England, ,40510.0,2.0,1.0,GER,ENG,4.0 - 1.0,3.0,True
759,2010,27 Jun 2010 - 20:30 ,Round of 16,Soccer City Stadium,Johannesburg ,Argentina,3.0,1.0,Mexico, ,84377.0,2.0,0.0,ARG,MEX,3.0 - 1.0,2.0,True
760,2010,28 Jun 2010 - 16:00 ,Round of 16,Durban Stadium,Durban ,Netherlands,2.0,1.0,Slovakia, ,61962.0,1.0,0.0,NED,SVK,2.0 - 1.0,1.0,True
761,2010,28 Jun 2010 - 20:30 ,Round of 16,Ellis Park Stadium,Johannesburg ,Brazil,3.0,0.0,Chile, ,54096.0,2.0,0.0,BRA,CHI,3.0 - 0.0,3.0,True
762,2010,29 Jun 2010 - 16:00 ,Round of 16,Loftus Versfeld Stadium,Tshwane/Pretoria ,Paraguay,0.0,0.0,Japan,Paraguay win on penalties (5 - 3) ,36742.0,0.0,0.0,PAR,JPN,0.0 - 0.0,0.0,False
763,2010,29 Jun 2010 - 20:30 ,Round of 16,Cape Town Stadium,Cape Town ,Spain,1.0,0.0,Portugal, ,62955.0,0.0,0.0,ESP,POR,1.0 - 0.0,1.0,True
764,2010,02 Jul 2010 - 16:00 ,Quarter-finals,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Netherlands,2.0,1.0,Brazil, ,40186.0,0.0,1.0,NED,BRA,2.0 - 1.0,1.0,True
765,2010,02 Jul 2010 - 20:30 ,Quarter-finals,Soccer City Stadium,Johannesburg ,Uruguay,1.0,1.0,Ghana,Uruguay win on penalties (4 - 2) ,84017.0,0.0,0.0,URU,GHA,1.0 - 1.0,0.0,False
766,2010,03 Jul 2010 - 16:00 ,Quarter-finals,Cape Town Stadium,Cape Town ,Argentina,0.0,4.0,Germany, ,64100.0,0.0,1.0,ARG,GER,0.0 - 4.0,4.0,False
767,2010,03 Jul 2010 - 20:30 ,Quarter-finals,Ellis Park Stadium,Johannesburg ,Paraguay,0.0,1.0,Spain, ,55359.0,0.0,0.0,PAR,ESP,0.0 - 1.0,1.0,False
768,2010,06 Jul 2010 - 20:30 ,Semi-finals,Cape Town Stadium,Cape Town ,Uruguay,2.0,3.0,Netherlands, ,62479.0,1.0,1.0,URU,NED,2.0 - 3.0,1.0,False
769,2010,07 Jul 2010 - 20:30 ,Semi-finals,Durban Stadium,Durban ,Germany,0.0,1.0,Spain, ,60960.0,0.0,0.0,GER,ESP,0.0 - 1.0,1.0,False
770,2010,10 Jul 2010 - 20:30 ,Match for third place,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Uruguay,2.0,3.0,Germany, ,36254.0,1.0,1.0,URU,GER,2.0 - 3.0,1.0,False
771,2010,11 Jul 2010 - 20:30 ,Final,Soccer City Stadium,Johannesburg ,Netherlands,0.0,1.0,Spain,Spain win after extra time ,84490.0,0.0,0.0,NED,ESP,0.0 - 1.0,1.0,False
772,2014,12 Jun 2014 - 17:00 ,Group A,Arena de Sao Paulo,Sao Paulo ,Brazil,3.0,1.0,Croatia, ,62103.0,1.0,1.0,BRA,CRO,3.0 - 1.0,2.0,True
773,2014,13 Jun 2014 - 13:00 ,Group A,Estadio das Dunas,Natal ,Mexico,1.0,0.0,Cameroon, ,39216.0,0.0,0.0,MEX,CMR,1.0 - 0.0,1.0,True
774,2014,13 Jun 2014 - 16:00 ,Group B,Arena Fonte Nova,Salvador ,Spain,1.0,5.0,Netherlands, ,48173.0,1.0,1.0,ESP,NED,1.0 - 5.0,4.0,False
775,2014,13 Jun 2014 - 18:00 ,Group B,Arena Pantanal,Cuiaba ,Chile,3.0,1.0,Australia, ,40275.0,2.0,1.0,CHI,AUS,3.0 - 1.0,2.0,True
776,2014,14 Jun 2014 - 13:00 ,Group C,Estadio Mineirao,Belo Horizonte ,Colombia,3.0,0.0,Greece, ,57174.0,1.0,0.0,COL,GRE,3.0 - 0.0,3.0,True
777,2014,14 Jun 2014 - 16:00 ,Group D,Estadio Castelao,Fortaleza ,Uruguay,1.0,3.0,Costa Rica, ,58679.0,1.0,0.0,URU,CRC,1.0 - 3.0,2.0,False
778,2014,14 Jun 2014 - 18:00 ,Group D,Arena Amazonia,Manaus ,England,1.0,2.0,Italy, ,39800.0,1.0,1.0,ENG,ITA,1.0 - 2.0,1.0,False
779,2014,14 Jun 2014 - 22:00 ,Group C,Arena Pernambuco,Recife ,C�te d'Ivoire,2.0,1.0,Japan, ,40267.0,0.0,1.0,CIV,JPN,2.0 - 1.0,1.0,True
780,2014,15 Jun 2014 - 13:00 ,Group E,Estadio Nacional,Brasilia ,Switzerland,2.0,1.0,Ecuador, ,68351.0,0.0,1.0,SUI,ECU,2.0 - 1.0,1.0,True
781,2014,15 Jun 2014 - 16:00 ,Group E,Estadio Beira-Rio,Porto Alegre ,France,3.0,0.0,Honduras, ,43012.0,1.0,0.0,FRA,HON,3.0 - 0.0,3.0,True
782,2014,15 Jun 2014 - 19:00 ,Group F,Estadio do Maracana,Rio De Janeiro ,Argentina,2.0,1.0,"rn"">Bosnia and Herzegovina", ,74738.0,1.0,0.0,ARG,BIH,2.0 - 1.0,1.0,True
783,2014,16 Jun 2014 - 13:00 ,Group G,Arena Fonte Nova,Salvador ,Germany,4.0,0.0,Portugal, ,51081.0,3.0,0.0,GER,POR,4.0 - 0.0,4.0,True
784,2014,16 Jun 2014 - 16:00 ,Group F,Arena da Baixada,Curitiba ,IR Iran,0.0,0.0,Nigeria, ,39081.0,0.0,0.0,IRN,NGA,0.0 - 0.0,0.0,False
785,2014,16 Jun 2014 - 19:00 ,Group G,Estadio das Dunas,Natal ,Ghana,1.0,2.0,USA, ,39760.0,0.0,1.0,GHA,USA,1.0 - 2.0,1.0,False
786,2014,17 Jun 2014 - 13:00 ,Group H,Estadio Mineirao,Belo Horizonte ,Belgium,2.0,1.0,Algeria, ,56800.0,0.0,1.0,BEL,ALG,2.0 - 1.0,1.0,True
787,2014,17 Jun 2014 - 16:00 ,Group A,Estadio Castelao,Fortaleza ,Brazil,0.0,0.0,Mexico, ,60342.0,0.0,0.0,BRA,MEX,0.0 - 0.0,0.0,False
788,2014,17 Jun 2014 - 18:00 ,Group H,Arena Pantanal,Cuiaba ,Russia,1.0,1.0,Korea Republic, ,37603.0,0.0,0.0,RUS,KOR,1.0 - 1.0,0.0,False
789,2014,18 Jun 2014 - 13:00 ,Group B,Estadio Beira-Rio,Porto Alegre ,Australia,2.0,3.0,Netherlands, ,42877.0,1.0,1.0,AUS,NED,2.0 - 3.0,1.0,False
790,2014,18 Jun 2014 - 16:00 ,Group B,Estadio do Maracana,Rio De Janeiro ,Spain,0.0,2.0,Chile, ,74101.0,0.0,2.0,ESP,CHI,0.0 - 2.0,2.0,False
791,2014,18 Jun 2014 - 18:00 ,Group A,Arena Amazonia,Manaus ,Cameroon,0.0,4.0,Croatia, ,39982.0,0.0,1.0,CMR,CRO,0.0 - 4.0,4.0,False
792,2014,19 Jun 2014 - 13:00 ,Group C,Estadio Nacional,Brasilia ,Colombia,2.0,1.0,C�te d'Ivoire, ,68748.0,0.0,0.0,COL,CIV,2.0 - 1.0,1.0,True
793,2014,19 Jun 2014 - 16:00 ,Group D,Arena de Sao Paulo,Sao Paulo ,Uruguay,2.0,1.0,England, ,62575.0,1.0,0.0,URU,ENG,2.0 - 1.0,1.0,True
794,2014,19 Jun 2014 - 19:00 ,Group C,Estadio das Dunas,Natal ,Japan,0.0,0.0,Greece, ,39485.0,0.0,0.0,JPN,GRE,0.0 - 0.0,0.0,False
795,2014,20 Jun 2014 - 13:00 ,Group D,Arena Pernambuco,Recife ,Italy,0.0,1.0,Costa Rica, ,40285.0,0.0,1.0,ITA,CRC,0.0 - 1.0,1.0,False
796,2014,20 Jun 2014 - 16:00 ,Group E,Arena Fonte Nova,Salvador ,Switzerland,2.0,5.0,France, ,51003.0,0.0,3.0,SUI,FRA,2.0 - 5.0,3.0,False
797,2014,20 Jun 2014 - 19:00 ,Group E,Arena da Baixada,Curitiba ,Honduras,1.0,2.0,Ecuador, ,39224.0,1.0,1.0,HON,ECU,1.0 - 2.0,1.0,False
798,2014,21 Jun 2014 - 13:00 ,Group F,Estadio Mineirao,Belo Horizonte ,Argentina,1.0,0.0,IR Iran, ,57698.0,0.0,0.0,ARG,IRN,1.0 - 0.0,1.0,True
799,2014,21 Jun 2014 - 16:00 ,Group G,Estadio Castelao,Fortaleza ,Germany,2.0,2.0,Ghana, ,59621.0,0.0,0.0,GER,GHA,2.0 - 2.0,0.0,False
800,2014,21 Jun 2014 - 18:00 ,Group F,Arena Pantanal,Cuiaba ,Nigeria,1.0,0.0,"rn"">Bosnia and Herzegovina", ,40499.0,1.0,0.0,NGA,BIH,1.0 - 0.0,1.0,True
801,2014,22 Jun 2014 - 13:00 ,Group H,Estadio do Maracana,Rio De Janeiro ,Belgium,1.0,0.0,Russia, ,73819.0,0.0,0.0,BEL,RUS,1.0 - 0.0,1.0,True
802,2014,22 Jun 2014 - 16:00 ,Group H,Estadio Beira-Rio,Porto Alegre ,Korea Republic,2.0,4.0,Algeria, ,42732.0,0.0,3.0,KOR,ALG,2.0 - 4.0,2.0,False
803,2014,22 Jun 2014 - 18:00 ,Group G,Arena Amazonia,Manaus ,USA,2.0,2.0,Portugal, ,40123.0,0.0,1.0,USA,POR,2.0 - 2.0,0.0,False
804,2014,23 Jun 2014 - 13:00 ,Group B,Arena da Baixada,Curitiba ,Australia,0.0,3.0,Spain, ,39375.0,0.0,1.0,AUS,ESP,0.0 - 3.0,3.0,False
805,2014,23 Jun 2014 - 13:00 ,Group B,Arena de Sao Paulo,Sao Paulo ,Netherlands,2.0,0.0,Chile, ,62996.0,0.0,0.0,NED,CHI,2.0 - 0.0,2.0,True
806,2014,23 Jun 2014 - 17:00 ,Group A,Estadio Nacional,Brasilia ,Cameroon,1.0,4.0,Brazil, ,69112.0,1.0,2.0,CMR,BRA,1.0 - 4.0,3.0,False
807,2014,23 Jun 2014 - 17:00 ,Group A,Arena Pernambuco,Recife ,Croatia,1.0,3.0,Mexico, ,41212.0,0.0,0.0,CRO,MEX,1.0 - 3.0,2.0,False
808,2014,24 Jun 2014 - 13:00 ,Group D,Estadio das Dunas,Natal ,Italy,0.0,1.0,Uruguay, ,39706.0,0.0,0.0,ITA,URU,0.0 - 1.0,1.0,False
809,2014,24 Jun 2014 - 13:00 ,Group D,Estadio Mineirao,Belo Horizonte ,Costa Rica,0.0,0.0,England, ,57823.0,0.0,0.0,CRC,ENG,0.0 - 0.0,0.0,False
810,2014,24 Jun 2014 - 16:00 ,Group C,Arena Pantanal,Cuiaba ,Japan,1.0,4.0,Colombia, ,40340.0,1.0,1.0,JPN,COL,1.0 - 4.0,3.0,False
811,2014,24 Jun 2014 - 17:00 ,Group C,Estadio Castelao,Fortaleza ,Greece,2.0,1.0,C�te d'Ivoire, ,59095.0,1.0,0.0,GRE,CIV,2.0 - 1.0,1.0,True
812,2014,25 Jun 2014 - 13:00 ,Group F,Estadio Beira-Rio,Porto Alegre ,Nigeria,2.0,3.0,Argentina, ,43285.0,1.0,2.0,NGA,ARG,2.0 - 3.0,1.0,False
813,2014,25 Jun 2014 - 13:00 ,Group F,Arena Fonte Nova,Salvador ,"rn"">Bosnia and Herzegovina",3.0,1.0,IR Iran, ,48011.0,1.0,0.0,BIH,IRN,3.0 - 1.0,2.0,True
814,2014,25 Jun 2014 - 16:00 ,Group E,Arena Amazonia,Manaus ,Honduras,0.0,3.0,Switzerland, ,40322.0,0.0,2.0,HON,SUI,0.0 - 3.0,3.0,False
815,2014,25 Jun 2014 - 17:00 ,Group E,Estadio do Maracana,Rio De Janeiro ,Ecuador,0.0,0.0,France, ,73749.0,0.0,0.0,ECU,FRA,0.0 - 0.0,0.0,False
816,2014,26 Jun 2014 - 13:00 ,Group G,Arena Pernambuco,Recife ,USA,0.0,1.0,Germany, ,41876.0,0.0,0.0,USA,GER,0.0 - 1.0,1.0,False
817,2014,26 Jun 2014 - 13:00 ,Group G,Estadio Nacional,Brasilia ,Portugal,2.0,1.0,Ghana, ,67540.0,1.0,0.0,POR,GHA,2.0 - 1.0,1.0,True
818,2014,26 Jun 2014 - 17:00 ,Group H,Arena de Sao Paulo,Sao Paulo ,Korea Republic,0.0,1.0,Belgium, ,61397.0,0.0,0.0,KOR,BEL,0.0 - 1.0,1.0,False
819,2014,26 Jun 2014 - 17:00 ,Group H,Arena da Baixada,Curitiba ,Algeria,1.0,1.0,Russia, ,39311.0,0.0,1.0,ALG,RUS,1.0 - 1.0,0.0,False
820,2014,28 Jun 2014 - 13:00 ,Round of 16,Estadio Mineirao,Belo Horizonte ,Brazil,1.0,1.0,Chile,Brazil win on penalties (3 - 2) ,57714.0,0.0,0.0,BRA,CHI,1.0 - 1.0,0.0,False
821,2014,28 Jun 2014 - 17:00 ,Round of 16,Estadio do Maracana,Rio De Janeiro ,Colombia,2.0,0.0,Uruguay, ,73804.0,1.0,0.0,COL,URU,2.0 - 0.0,2.0,True
822,2014,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,Brasilia ,France,2.0,0.0,Nigeria, ,67882.0,0.0,0.0,FRA,NGA,2.0 - 0.0,2.0,True
823,2014,30 Jun 2014 - 17:00 ,Round of 16,Estadio Beira-Rio,Porto Alegre ,Germany,2.0,1.0,Algeria,Germany win after extra time ,,0.0,0.0,GER,ALG,2.0 - 1.0,1.0,True
824,2014,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Fortaleza ,Brazil,2.0,1.0,Colombia, ,60342.0,1.0,0.0,BRA,COL,2.0 - 1.0,1.0,True
825,2014,04 Jul 2014 - 13:00 ,Quarter-finals,Estadio do Maracana,Rio De Janeiro ,France,0.0,1.0,Germany, ,74240.0,0.0,1.0,FRA,GER,0.0 - 1.0,1.0,False
826,2014,08 Jul 2014 - 17:00 ,Semi-finals,Estadio Mineirao,Belo Horizonte ,Brazil,1.0,7.0,Germany, ,58141.0,0.0,5.0,BRA,GER,1.0 - 7.0,6.0,False
827,2014,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brasilia ,Brazil,0.0,3.0,Netherlands, ,68034.0,0.0,2.0,BRA,NED,0.0 - 3.0,3.0,False
828,2014,13 Jul 2014 - 16:00 ,Final,Estadio do Maracana,Rio De Janeiro ,Germany,1.0,0.0,Argentina,Germany win after extra time ,74738.0,0.0,0.0,GER,ARG,1.0 - 0.0,1.0,True
829,2014,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Sao Paulo ,Netherlands,0.0,0.0,Argentina,Argentina win on penalties (2 - 4) ,63267.0,0.0,0.0,NED,ARG,0.0 - 0.0,0.0,False
830,2014,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Salvador ,Netherlands,0.0,0.0,Costa Rica,Netherlands win on penalties (4 - 3) ,51179.0,0.0,0.0,NED,CRC,0.0 - 0.0,0.0,False
831,2014,05 Jul 2014 - 13:00 ,Quarter-finals,Estadio Nacional,Brasilia ,Argentina,1.0,0.0,Belgium, ,68551.0,1.0,0.0,ARG,BEL,1.0 - 0.0,1.0,True
832,2014,29 Jun 2014 - 13:00 ,Round of 16,Estadio Castelao,Fortaleza ,Netherlands,2.0,1.0,Mexico, ,58817.0,0.0,0.0,NED,MEX,2.0 - 1.0,1.0,True
833,2014,29 Jun 2014 - 17:00 ,Round of 16,Arena Pernambuco,Recife ,Costa Rica,1.0,1.0,Greece,Costa Rica win on penalties (5 - 3) ,41242.0,0.0,0.0,CRC,GRE,1.0 - 1.0,0.0,False
834,2014,01 Jul 2014 - 13:00 ,Round of 16,Arena de Sao Paulo,Sao Paulo ,Argentina,1.0,0.0,Switzerland,Argentina win after extra time ,63255.0,0.0,0.0,ARG,SUI,1.0 - 0.0,1.0,True
835,2014,01 Jul 2014 - 17:00 ,Round of 16,Arena Fonte Nova,Salvador ,Belgium,2.0,1.0,USA,Belgium win after extra time ,51227.0,0.0,0.0,BEL,USA,2.0 - 1.0,1.0,True
